Leaf_Color_Intensity,Leaf_Spot_Count,Leaf_Moisture,Temp_Exposure,Humidity,Leaf_Age,Plant_Height,Soil_pH,Nitrogen_Level,Pesticide_Used,Rainfall,Wind_Speed,Diseased
0.11037514116430513,2,0.25348914209485085,5.073546259804578,64.149312438116,12,57.919951891236735,7.34604173599505,32.6009156463872,0,1.8971122314230648,6.105528487193328,1
0.6563295894652734,4,0.22054419264174774,7.279345260246459,70.75934716598528,8,54.12866052735666,6.167265217840833,23.136219907025716,0,9.403204076416763,2.9310363504424632,1
0.1381829513486138,4,0.08221011714532489,6.559655027994931,74.35105400786925,19,56.038950333468954,6.800624017330374,51.11919822506135,0,2.342582152904434,8.827801689997168,1
0.1965823616800535,4,0.62689524851556,5.706752917858581,51.62565907439299,13,37.865971851213295,6.40220466688651,45.24665135243147,1,3.3572882794705547,8.101179110854071,1
0.3687251706609641,3,0.38177163972004613,4.602661789677274,79.07977587701765,5,46.33548888001517,6.900245102977197,53.82207522630592,0,7.555114858390777,12.65694756231195,1
0.8209932298479351,6,0.12653742676706525,4.532265784134683,74.42105647229286,5,51.19413508378142,6.802196386883404,26.07921438373481,0,5.399432260065185,5.378833192399243,1
0.09710127579306127,2,0.6663239593950431,8.568569404807942,77.01207204183645,10,50.101580943820935,7.499085981086139,40.919958892267054,1,5.758217139429599,0.025620492464449862,1
0.8379449074988039,2,0.703758235881493,5.8574058498421095,71.79626550226799,15,44.11453501078106,6.438702219663755,51.6226673500942,1,0.48099753403384904,13.872609656909445,1
0.09609840789396307,2,0.12514493467643262,6.00351946088926,86.28688466391257,10,56.421332662052144,7.813963400252942,56.40661978824283,1,9.195674380712486,4.09793166299783,1
0.9764594650133958,4,0.8234631871098578,5.917569980826524,79.08951689803354,7,45.54291177196713,6.8668812276391815,31.584742968150007,0,2.592404797327721,2.3372356606626514,1
0.4686512016477016,5,0.8045457876682015,3.1808202227997553,79.27219653022401,15,36.634025592110504,6.9127321610606405,39.98300217099552,0,7.334509580993755,0.8673497665951496,1
0.9767610881903371,5,0.9491624332243564,3.8270763137913413,74.01396367543836,6,57.2551912657721,6.424141079120192,28.443879612225366,1,3.695736128882304,9.404591492825302,1
0.604845519745046,5,0.1144725053244201,6.88674611986976,67.43565613306097,12,23.268253216726972,6.566645135605595,27.1880933175526,0,2.249550819845001,4.992520098313362,1
0.7392635793983017,7,0.8456617748754304,8.101325978476442,89.25684683293547,19,36.851398801489715,7.8648725389249785,32.58453049066531,1,1.8780999496631956,8.13010546500425,1
0.039187792254320675,3,0.07448547446198384,8.569210847936908,62.24751662851767,16,28.539307139364155,5.9232116985088865,48.61737475231563,0,1.0474724519052958,13.770584179551737,1
0.2828069625764096,3,0.8825058963360003,6.718783490858627,88.13977640616395,5,45.6465082645644,6.547065839416561,25.689429031464837,0,0.2710042710934468,0.03724032621456652,1
0.1201965612131689,6,0.5801293008879294,4.670680377025254,79.18378524734119,14,25.06607417628905,6.736123370181471,29.8230217172808,1,4.262468465104076,14.38766448684647,1
0.29614019752214493,2,0.9468921432839883,8.919893209253765,52.16625252664931,11,42.44065602078361,6.4995478299549845,42.60781603564291,1,4.069597857195836,8.175670756062795,1
0.11872771895424405,5,0.18005406264881174,8.842771756398278,79.10930341613545,7,39.83001783609267,6.628495326980371,51.27849083789724,0,7.515926334805705,2.472669974374438,1
0.317983179393976,2,0.7720326646351038,4.3765064677950285,65.55828693219544,6,48.122797827983305,7.473731715436549,58.01258660069435,1,7.180834207013512,12.359535521359252,1
0.41426299451466997,3,0.6088699582239016,6.970252795675029,79.97756232064131,11,20.29074835733216,6.757100920930981,45.27440278072393,0,6.225694677021635,2.5807594231903517,1
0.06414749634878436,5,0.6705530391609923,5.775286826474352,59.57257510518345,11,24.87940897301693,6.3908406093414305,25.015901227227314,0,0.44483873429544185,13.680972201304112,1
0.6924721193700198,3,0.39375625992662466,7.710196671506582,88.21734945114397,5,22.99407871110472,6.382737800389581,37.415197066466874,0,7.516340136281329,1.027660762207343,1
0.5666014542065752,5,0.17944957898958602,4.068164684400712,76.94985293113578,5,37.18893896181511,6.852285703924596,24.45374736675527,0,7.0878843599712145,11.59769659592352,1
0.2653894909394454,5,0.9968420274003992,5.96143851884585,71.05078467948746,10,38.82495039708745,6.949409453655013,33.86755952496073,1,9.95628348830255,8.622494884938186,1
0.5232480534666997,1,0.8311178421962543,5.298215155735002,68.00476354518676,7,42.95579015002577,8.148299240315616,41.92655180234888,0,7.969175061863516,11.543197799004714,1
0.09394051075844168,3,0.29128722310890653,6.0069205759801445,85.74040115152044,7,31.35646081558555,6.452263788466046,21.301165280605137,1,0.2987616126640136,2.7972975944681497,1
0.5759464955561793,4,0.5059304015265917,7.559851378003264,75.70656443292685,6,49.631704912101206,6.962375910280877,33.28651181156211,0,4.985016239647194,13.234348846334557,1
0.9292961975762141,3,0.7027244962928944,4.003251736299686,82.74953278836504,7,23.596159623226253,6.755644031507032,51.25188275198826,0,9.328842158073257,14.466165030673993,1
0.31856895245132366,2,0.22786827155437028,8.076356847870297,82.08205601117854,5,51.87712163898629,6.756747826053455,58.92298209171893,1,7.988451501162351,6.791579267912052,1
0.6674103799636817,5,0.3005989865227323,7.881152325760732,66.23562063808755,6,55.17935559770362,6.963511921814323,27.029706656571918,0,9.557550152437488,7.837903557334195,1
0.13179786240439217,1,0.9082339172551779,5.604618164029878,79.60287873787419,5,20.321630187834934,6.263055180101826,25.254949752645505,1,4.9141042117108285,10.03731517112636,1
0.7163272041185655,2,0.40730069055298257,8.000998596228332,56.775933930072775,6,25.010200328646416,7.078619559798587,28.99529919567652,0,5.05698322521817,2.6715257994132147,1
0.2894060929472011,3,0.4050736346206393,4.729501374934892,61.284947117740174,8,24.555947661575175,6.90391331434113,59.9557308275822,0,2.3981135664691564,8.72858052688942,1
0.18319136200711683,6,0.9818618351740529,8.337631317712134,79.32459409886447,16,33.25037073872009,5.799191599481604,55.02217430083364,0,8.410137485489253,3.6340639107460633,1
0.5865129348100832,1,0.1473932804624194,6.163835282748374,84.49586405977143,16,47.97044201960712,6.537736875132569,38.91631632982125,0,5.217875913805557,13.682192616006212,1
0.020107546187493552,3,0.10974322337567721,7.266925989661972,61.280689594570575,14,26.207898861071975,6.404897431553369,54.332748225583025,0,4.391405819983025,4.370055042307675,1
0.8289400292173631,1,0.6364846549665515,4.357910593966257,78.96378974425195,19,52.133227386593404,7.1046372058098655,25.036971005489512,0,6.16252515116132,11.538798544809609,1
0.004695476192547066,2,0.8231715252517637,3.6306556080425327,84.16046893685619,12,39.080205770921275,6.336677374347472,38.93491578894164,0,6.577577104789208,14.859262533092254,1
0.6778165367962301,4,0.4588841231953066,3.8268146325607386,87.91784150641344,18,43.31242141582023,6.236570825561361,53.67784482064352,0,3.084987528667437,4.864815481250431,1
0.27000797319216485,3,0.3960727343187149,5.584300719042174,63.58311083191701,15,41.06713913421902,6.216906661702217,31.30673361214948,0,8.05630450679051,0.46589741648662975,1
0.7351940221225949,0,0.799711075620903,5.81996798987922,55.88088528442347,14,25.563266407792714,7.003349024827553,51.04787441800361,0,8.159014857476004,14.80275733092135,1
0.9621885451174382,4,0.6064709241998447,5.156848822208536,84.09296787249436,6,29.92458210871729,7.839640521550074,29.470128638595266,0,4.939836122738541,4.847156142049424,1
0.24875314351995803,1,0.05255455550722443,3.10242848416904,57.44019186499071,16,55.319821033963514,6.416030210403719,49.75319258807018,1,1.6559974692227875,1.4751583592543671,1
0.5761573344178369,3,0.2131781288220992,6.814939080090382,55.86648313094823,18,32.7202945005275,7.201576574687832,51.31674532065386,0,4.612272599594128,5.245116357475502,1
0.592041931271839,5,0.808107822612394,6.365685030615654,87.19612354657605,19,35.82826322866728,7.374514770138326,54.40735468693986,1,3.9561991225171855,1.6385164127388008,1
0.5722519057908734,1,0.05035521915070318,6.782403229147821,77.6250330103333,13,42.49511143773621,6.8423459261608945,52.489951118062116,0,9.125898246992945,9.501553041834237,1
0.2230816326406183,4,0.5089304737432483,7.421340786261372,75.27870751793628,11,48.74843282502219,6.528606027260703,22.805364167373554,1,7.153565135025637,7.626184918257629,1
0.952749011516985,0,0.8054317253272505,8.807284314232597,80.77660493157137,15,38.29898217775585,7.9263206409941525,40.6237806893825,1,9.38901304569482,4.0598015911051535,1
0.44712537861762736,4,0.9839202891174362,7.184399152479814,71.36547330145737,12,20.47801292593828,7.162723456496079,40.87684232583207,0,2.6678740605707496,6.5190525844896605,1
0.8464086724711278,2,0.16568949719787462,5.134924262023725,81.22346943713283,11,57.55817191782548,6.932075516624402,49.92434341252212,1,0.11366377775495762,0.7270028617744606,1
0.6994792753175043,3,0.992271283727836,7.8716037451053875,77.65304775837943,16,49.91843172859623,7.248399595757427,31.496107669655014,1,3.4003166282545894,12.568090786535807,1
0.29743695085513366,2,0.7012413713822635,3.3926625327453195,74.43799491764264,18,44.81251278186741,6.5525764386795,56.99559312581716,1,7.567499292435155,0.39847158287691475,1
0.8137978197024772,5,0.11867727138622186,3.9986197796517757,58.866471331318365,15,47.91783621834541,6.1631392397278315,49.38674175785003,1,6.800905390780604,11.572755468671602,1
0.39650574084698464,3,0.9523131787271593,3.337356453662248,54.82233877052095,17,46.681373014755536,6.7217313891067185,48.90055985606659,1,9.117648227394591,11.001328126299654,1
0.8811031971111616,5,0.8457994558315411,5.780250765455956,87.89413129278935,16,56.7938059294641,6.7892878450580305,37.03288884447567,0,6.378409672233792,2.3014072816569833,1
0.5812728726358587,2,0.6807420362613146,7.394971130259258,69.97193467184407,19,27.210303219785118,7.123257633265066,53.16593491938874,1,7.265929860803838,1.9550365928369868,1
0.8817353618548528,3,0.8806226701413364,4.853815414044984,67.49835091582037,9,31.182130499959282,7.316285446860036,35.41158296354309,0,9.461439503130666,12.210789425402512,1
0.6925315900777659,5,0.8922455822558015,5.405882631687618,69.28170593303112,6,37.27173984872133,6.451789590063705,44.85778825505269,1,4.519904422186588,4.674253660738214,1
0.7252542798196405,1,0.4294047462972207,7.473850649292326,52.056009651064855,10,37.01255066132241,5.889827928166756,55.760386641947164,1,0.6178452250192523,2.970444211210686,1
0.5013243819267023,2,0.32115431539646166,5.044322513001521,52.54147132259832,6,30.286186329429505,7.374771967889794,53.268458731042266,0,3.290284954252077,3.2100538487436485,1
0.9560836347232239,4,0.7878437460730446,6.524900889354104,64.50991141755688,13,41.96835749812949,6.758687007573477,36.96969977633057,0,7.0944306549672405,3.223729885570699,1
0.6439901992296374,4,0.47646294111999254,5.249177319459885,88.31624838640641,11,23.91139926964059,7.6543942965317635,36.446670744746854,0,8.720948476968264,3.033629856091479,1
0.4238550485581797,5,0.9286218266430952,3.3265685491129924,51.60039081435252,17,31.97420420513467,6.654537690520593,59.508930830052094,0,3.3100697423860046,8.69135866050137,1
0.6063932141279244,1,0.45786645939729886,7.987241955897618,68.26621027074863,15,59.96188458648246,6.439398459935086,35.09637603307128,0,1.9818101157617896,0.603166596311353,1
0.019193198309333526,5,0.8438667775920184,3.785247577878984,63.45436350600357,19,37.180024620792025,6.559895909186192,24.49739242432446,0,1.8318850056274727,9.420698793589196,1
0.30157481667454933,2,0.73811931269473,4.802928445565751,65.67657161730975,8,38.34698076786246,7.04700468945545,41.51804133460652,0,2.9020020282981465,3.6141160538855965,1
0.660173537492685,3,0.400237806059054,4.192154240200331,60.35823758523895,7,30.31423723184321,8.281559669377026,22.702954565834325,1,3.530025071634001,8.530317666783173,1
0.29007760721044407,4,0.2937267203836603,8.499693005159566,59.11118881171387,10,37.581970993582345,7.92341977531933,22.747384116848547,1,8.894733043945383,12.923588804911837,1
0.6180154289988415,1,0.18110660742359008,8.08985722311603,55.588566918068956,10,55.4261222938566,5.76699486787578,47.97666739028868,1,6.063241203785189,6.048309296930825,1
0.42876870094576613,2,0.9840960190791771,4.298501217345676,61.370462890511405,13,58.028775051003414,7.185635864053233,23.578801551711077,0,7.155430748884644,1.2229291342789788,1
0.13547406422245023,3,0.4527058691938597,4.04131198760749,84.33297544931264,8,32.716144922058334,6.577556597737188,20.900883181182145,0,4.689242925179445,13.801573543225233,1
0.29828232595603077,4,0.47282706765293525,6.135791479350528,74.58420983625795,19,34.420732982322136,7.897337736914154,28.889724195782463,1,7.93773256252204,6.01381150919471,1
0.5699649107012649,4,0.3070491645839164,7.223833568975886,82.94533886156333,18,51.668519083280266,6.761539537307307,23.124574669928837,0,4.931098821479173,8.765564279700687,1
0.5908727612481732,5,0.3754316247819357,3.7464297679997736,81.20288441116335,5,50.547236862884944,7.509942967047229,32.983539888152116,0,2.2410600092499378,7.3266650766701975,1
0.5743252488495788,5,0.24355316915977843,6.662571965525622,68.71998815512048,7,46.7619673135507,6.685458935191241,53.823145086239414,1,3.4486538574386794,2.491135188810941,1
0.6532008198571336,4,0.16259186147901972,6.292130376425239,78.42101791488949,12,20.0225192621968,7.286831216211331,34.57302663425092,0,2.2512158009583905,1.4088088130671694,1
0.6521032700016889,6,0.47090786475487023,8.169247274817694,83.10038386243778,11,29.316226453845747,6.839894393604495,33.97659975074873,1,0.6966574935249126,3.205225882558889,1
0.43141843543397396,6,0.9462552268506176,7.3437110660947145,65.27217732988525,11,22.009525241451996,6.545229862274679,52.597493675100516,1,3.640464942070316,8.939714068836258,1
0.896546595851063,2,0.8162581660133652,8.255114187347179,65.53087122231035,6,46.03963990721448,7.036426917849851,56.39421812128076,1,2.04376467996512,0.052402178877525296,1
0.36756187004789653,2,0.3564250165303974,8.379686534263481,69.97570327169444,7,59.76731235884795,7.655518996741257,36.26444172774137,1,8.773118688117869,12.690575610019051,1
0.4358649252656268,3,0.29337715927553476,5.114733223238616,53.62708087202393,7,48.25674694478246,6.690080472409951,27.788181547558416,0,9.426978427302984,9.101859459722302,1
0.8919233550156721,5,0.5969857611765613,8.459401609370168,68.91807211454844,9,42.8528966597257,6.802744193673553,36.000760867739956,1,2.0864819055498596,12.462938098993094,1
0.8061939890460857,3,0.7774339183635924,6.284940235653235,69.82656483482978,8,26.81401478903865,6.316851760761924,34.563100963091,0,3.2013688711334054,7.997604771599941,1
0.7038885835403663,1,0.6184138378500809,4.656477285207029,82.52876236826253,6,25.817819452552435,7.465149105298742,22.691330907270043,0,2.293259414650316,7.531708835104886,1
0.10022688731230112,2,0.3951107121135864,7.487881035663451,64.90715568341422,17,28.553845202578586,7.414570827956805,46.50236166799128,1,8.503209046526354,2.6325984859780545,1
0.9194826137446735,1,0.32733688220523205,8.777637384108047,69.3066067089836,12,58.18756188343117,6.7986116937660395,21.96050585821226,0,1.6164367663883816,5.640820216928049,1
0.7142412995491114,2,0.21435726968491386,7.054541989717276,67.78374676089906,7,45.91171124413181,6.8892404475427345,20.424409112023767,0,0.5177694010678568,7.778969605618429,1
0.9988470065678665,3,0.42236796828316725,7.554311725357291,61.84491646706804,12,48.31079975072264,6.583370167512391,37.96785319355365,0,5.291001736942562,2.5578155837839134,1
0.14944830465799375,3,0.3081699480891875,6.7210453344884495,61.47928463283668,12,39.776629235111244,6.058599195116241,35.860479786567915,0,8.818272701886826,14.335628347716035,1
0.8681260573682142,3,0.463605185747735,4.077278679922517,60.188392599808026,11,51.22630009130239,6.889589121602919,54.76881089476872,0,7.010503952059405,8.434653600240232,1
0.16249293467637482,4,0.4371835104834809,6.101193860860182,88.66275515600033,14,37.09948584856035,6.268158521552115,28.7366779950402,0,2.441109297875379,14.821254776043538,1
0.6155595642838442,6,0.18276707855262198,6.760395662526716,53.680342581787734,12,46.252800609057545,7.109383547442351,24.717141459852613,0,8.21524276694554,5.815249141189846,1
0.12381998284944151,3,0.9314057446218887,7.604281703487133,56.5788593642728,15,42.92856395795414,7.331526655948108,45.77447854208749,1,3.2327758223308614,8.246425677852383,1
0.8480082293222344,4,0.7634855279016932,4.013973116283542,79.8353746642716,9,35.96293060984644,7.439017624627117,56.28371822987043,0,1.6237462748612363,7.794028248206829,1
0.8073189587250107,0,0.2072458650587261,7.131533374180189,76.3729829498678,16,49.19444825705836,6.786160089212199,56.6836501205162,0,3.183992997856512,6.428463141491046,1
0.5691007386145933,6,0.3945610948687436,6.408967255344236,71.48770982819656,14,34.57653770964434,6.069708935313896,25.12685130564558,0,3.6549325901551732,0.8180425638519595,1
0.40718329722599966,4,0.5423568914349527,3.860914378359918,53.82093174851668,16,22.68431636451347,7.302778661473731,42.48433670625712,0,0.7079104650697676,10.869519533197144,1
0.06916699545513805,2,0.03903668439096397,7.669149553247312,77.00927307992708,10,27.34696102194238,7.263681224854412,27.109788600680822,0,4.944557069013596,4.171968109284537,1
0.6974287731445636,2,0.17059521060636385,4.870625034587275,54.423888259359195,13,37.86895695000328,7.313465829211379,33.50759197036461,0,3.494784971110083,2.443981836417974,1
0.45354268267806885,4,0.2530915474381068,5.909405096732356,67.24891866769028,11,29.273358681228117,7.105841901351754,21.21402279859501,0,1.64709960952379,9.95706540843853,1
0.7220555994703479,4,0.6031490493587961,3.3598879835345175,83.71712311771148,9,47.36931823171265,7.243039420618751,35.930307870067,1,8.11544264818992,4.320818008834639,1
0.8663823259286292,1,0.8168833367570645,8.041681803651342,53.33955196919668,7,34.76429113491696,7.343622572303155,57.943576251241694,1,0.0005235477712883796,13.788896185620493,1
0.9755215050028858,5,0.16994811026050927,3.9978247962551396,60.03459844341201,18,51.338798304974205,6.309214620215406,25.034545737215417,1,7.340805727528471,7.967756927397772,1
0.855803342392611,6,0.5636718126672422,8.489423182578479,55.49486294475449,13,53.121659070952646,6.275375933552886,49.90814815220623,0,8.303204455786261,12.16148004294665,1
